road,km,type,model_type,name,length,condition,lat,lon,intersec_to,id
N2,130.10750000000002,link,link,link,242.0,,24.26438266999995,91.38147142072725,,2026
N2,130.23,Box Culvert,bridge,GORIPUR BOX CULVERT,2.6,B,24.26536022,91.3820406225454,,2027
N2,130.4355,link,link,link,409.0,,24.2670192288391,91.382900360458,,2028
N2,130.641,Box Culvert,bridge,OLIPUR BOX CULVERT,2.0,A,24.2686782376782,91.3837600983706,,2029
N2,131.0545,link,link,link,824.0,,24.26990382828925,91.3868047072609,,2030
N2,131.468,Box Culvert,bridge,LEVEL CROSING BOX CULVERT,4.3,A,24.2711294189003,91.3898493161512,,2031
N2,131.5075,link,link,link,76.0,,24.271114338316103,91.3902112841065,,2032
N2,131.547,Box Culvert,bridge,OLIPUR BOX CULVERT,1.7,A,24.2710992577319,91.3905732520618,,2033
N2,131.65699999999998,link,link,link,218.0,,24.271123615269453,91.39156386506595,,2034
N2,131.767,Box Culvert,bridge,SHARALDI BOX CULVERT,2.0,A,24.271147972807,91.3925544780701,,2035
N2,132.27949999999998,link,link,link,982.0,,24.273168880407653,91.39708443658455,,2036
N2,132.792,PC Girder Bridge,bridge,Shutan Bazar Bridge,83.3,A,24.2751897880083,91.401614395099,,2037
N2,133.022,link,link,link,417.0,,24.2762607714235,91.4035643588398,,2038
N2,133.252,Box Culvert,bridge,SATANKONADI BRIDGE,2.6,A,24.2773317548387,91.4055143225806,,2039
N2,133.34550000000002,link,link,link,184.0,,24.2777157583333,91.40629627916661,,2040
N2,133.439,Box Culvert,bridge,SATANKANADI,2.6,A,24.2780997618279,91.4070782357526,,2041
N2,133.54899999999998,link,link,link,217.0,,24.278600645380948,91.4079749036631,,2042
N2,133.659,Box Culvert,bridge,NURPUR,2.5,A,24.279101528934,91.4088715715736,,2043
N2,134.0405,link,link,link,760.0,,24.2802862517104,91.4122787331475,,2044
N2,134.422,Box Culvert,bridge,NURPUR CULVERT,2.6,A,24.2814709744868,91.4156858947214,,2045
N2,134.6895,link,link,link,532.0,,24.28181691565245,91.41829178486066,,2046
N2,134.957,Box Culvert,bridge,N ASHUTPUR,4.2,A,24.2821628568181,91.4208976749999,,2047
N2,135.602,link,link,link,1282.0,,24.281245464309052,91.42719755039995,,2048
N2,136.247,Box Culvert,bridge,BORCLAR CULVERT,12.5,A,24.2803280718,91.4334974258,,2049
N2,136.7545,link,link,link,1007.0,,24.278933961323702,91.43805902306946,,2050
N2,137.262,Box Culvert,bridge,BORCHAR,2.6,A,24.2775398508474,91.4426206203389,,2051
N2,137.523,link,link,link,519.0,,24.27586144873655,91.4444114334823,,2052
N2,137.784,Box Culvert,bridge,TALUGARAR,2.6,A,24.2741830466257,91.4462022466257,,2053
N2,138.0255,link,link,link,480.0,,24.272536060579903,91.44775622828175,,2054
N2,138.267,Box Culvert,bridge,BISHOROAH BOX CULVERT,2.6,A,24.2708890745341,91.4493102099378,,2055
N2,138.518,link,link,link,500.0,,24.2693305602509,91.45107042190435,,2056
N2,138.769,Box Culvert,bridge,BISHOROAD CULVERT,2.1,A,24.2677720459677,91.4528306338709,,2057
N2,139.01999999999998,link,link,link,500.0,,24.267120561160198,91.4549526335687,,2058
N2,139.271,Box Culvert,bridge,WORLD ROAD CULVERT,2.1,A,24.2664690763527,91.4570746332665,,2059
N2,139.522,link,link,link,500.0,,24.2665798084168,91.45953288797591,,2060
N2,139.773,Box Culvert,bridge,BIRMACHAR CULVERT,2.1,A,24.2666905404809,91.4619911426853,,2061
N2,140.08749999999998,link,link,link,627.0,,24.26685164681045,91.46507151554556,,2062
N2,140.402,Box Culvert,bridge,BIRAM CHAR BOX CULVERT,1.6,A,24.26701275314,91.4681518884058,,2063
N2,140.603,link,link,link,400.0,,24.267097310393503,91.47012654607455,,2064
N2,140.804,Box Culvert,bridge,SHAIS TAGONG CULVEERT,1.6,A,24.267181867647,91.4721012037433,,2065
N2,141.09300000000002,link,link,link,469.0,,24.26772168842665,91.47467415774466,,2066
N2,141.382,Truss with RCC Slab,bridge,Shaistaganj Bridge,217.25,C,24.2682615092063,91.477247111746,,2067
N2,142.147,link,link,link,1408.0,,24.273533927592503,91.48158628508389,,2068
N2,142.912,RCC Bridge,bridge,Addipasha Bridge,27.0,A,24.2788063459787,91.4859254584218,,2069
N2,143.529,link,link,link,1214.0,,24.2818672239456,91.49098070571361,,2070
N2,144.146,Box Culvert,bridge,BASHUINA BOX CULVERT,12.6,C,24.2849281019125,91.4960359530054,,2071
N2,144.27949999999998,link,link,link,260.0,,24.285582375056947,91.4971111333372,,2072
N2,144.413,Box Culvert,bridge,BASHINA BOX CULVERT,2.0,C,24.2862366482014,91.498186313669,,2073
N2,144.727,link,link,link,627.0,,24.2877292741007,91.5008153568345,,2074
N2,145.041,intersection,intersection,Sylhet 86 km,0.0,,24.2892219,91.5034444,N207,2075
N2,145.059,link,link,link,35.0,,24.2893233213523,91.50357785622775,,2076
N2,145.077,Box Culvert,bridge,BAINA BOX CULVERT,2.0,A,24.2894247427046,91.5037113124555,,2077
N2,145.5855,link,link,link,1015.0,,24.29260948695735,91.50712344826594,,2078
N2,146.094,Box Culvert,bridge,JOYPUR BOX CULVERT,1.5,A,24.2957942312101,91.5105355840764,,2079
N2,146.235,link,link,link,273.0,,24.2969104912807,91.51088526230845,,2080
N2,146.376,Box Culvert,bridge,MIRPUR BOX CULVERT,17.2,A,24.2980267513513,91.5112349405405,,2081
N2,146.5245,link,link,link,287.0,,24.299303622897853,91.51162820360355,,2082
N2,146.673,Box Culvert,bridge,MIRPUR BOX CULVERT,1.9,A,24.3005804944444,91.5120214666666,,2083
N2,146.92000000000002,link,link,link,492.0,,24.3024921287316,91.51357172163515,,2084
N2,147.167,Box Culvert,bridge,RUPSANKAR BOX CULVERT,2.0,A,24.3044037630188,91.5151219766037,,2085
N2,147.2975,link,link,link,259.0,,24.30524391272485,91.5161966360919,,2086
N2,147.428,Box Culvert,bridge,KHAMAR GOAN BOX CULVERT,1.5,A,24.3060840624309,91.5172712955801,,2087
N2,147.8015,link,link,link,743.0,,24.3085754852927,91.518994743069,,2088
N2,148.175,Box Culvert,bridge,CHARGUY BOX CULVEFRT,6.3,A,24.3110669081545,91.5207181905579,,2089
N2,148.579,link,link,link,801.0,,24.31376582154045,91.52333978296275,,2090
N2,148.983,Box Culvert,bridge,DOWLOTPUR BOX CULVERT,8.0,A,24.3164647349264,91.5259613753676,,2091
N2,149.24599999999998,link,link,link,502.0,,24.31839648228155,91.5273638969572,,2092
N2,149.509,PC Girder Bridge,bridge,DOWLOTPUR PC BRIDGE,41.0,A,24.3203282296367,91.5287664185468,,2093
N2,149.783,link,link,link,524.0,,24.32254425757195,91.5299449147806,,2094
N2,150.057,Box Culvert,bridge,TOLAMPUR BOX CULVERT,8.0,A,24.3247602855072,91.5311234110144,,2095
N2,150.4345,link,link,link,748.0,,24.32802031924215,91.5321132578736,,2096
N2,150.812,Box Culvert,bridge,ISLAMPUR,6.4,A,24.3312803529771,91.5331031047328,,2097
N2,150.983,link,link,link,338.0,,24.332697511052302,91.53330948010685,,2098
N2,151.154,Box Culvert,bridge,JANJJALIA,1.3,A,24.3341146691275,91.5335158554809,,2099
N2,151.22050000000002,link,link,link,132.0,,24.33457338523485,91.53353238378071,,2100
N2,151.287,Box Culvert,bridge,JANJJALIA,1.3,A,24.3350321013422,91.5335489120805,,2101
N2,151.423,link,link,link,269.0,,24.3359853788401,91.53359334829375,,2102
N2,151.559,Box Culvert,bridge,JANNJALIA,4.2,A,24.336938656338,91.533637784507,,2103
N2,151.7095,link,link,link,294.0,,24.338671830403598,91.5339518115272,,2104
N2,151.86,Box Culvert,bridge,KABIR PUR,10.6,A,24.3404050044692,91.5342658385474,,2105
N2,152.029,link,link,link,331.0,,24.3418693345875,91.53456734250895,,2106
N2,152.198,Box Culvert,bridge,ISLAMABAD,3.0,A,24.3433336647058,91.5348688464705,,2107
N2,152.3495,link,link,link,300.0,,24.34467099743485,91.53510365569426,,2108
N2,152.501,Box Culvert,bridge,KABIR PUR CULVERT,2.5,A,24.3460083301639,91.535338464918,,2109
N2,152.8085,link,link,link,584.0,,24.348700148182502,91.53590568008471,,2110
N2,153.116,PC Girder Bridge,bridge,CHALTA BAZAR BRIDGE,59.2,B,24.3513919662011,91.5364728952514,,2111
N2,153.248,link,link,link,233.0,,24.35237521871505,91.53715911089385,,2112
N2,153.38,Box Culvert,bridge,CHALTA BOX CULVERT,3.0,A,24.353358471229,91.5378453265363,,2113
N2,153.837,link,link,link,911.0,,24.3568535273727,91.53972065475165,,2114
N2,154.294,Box Culvert,bridge,CHALTA BAZAR BOX CULVERT,3.0,A,24.3603485835164,91.541595982967,,2115
